category,cardNumber,parallel,isAuto,printRun,player,parallelNote,rarity
base,1,Base,false,,Babe Ruth
base,1,Framed,false,99,Babe Ruth,,
base,1,Blue,false,,Babe Ruth,,
base,1,Red,false,,Babe Ruth,,
base,1,Gray,false,99,Babe Ruth,serial-numbered to 99 copies,
base,1,Brown,false,49,Babe Ruth,serial-numbered to 49 copies,
base,1,Green,false,5,Babe Ruth,serial-numbered to five,
base,1,Black,false,1,Babe Ruth,one-of-one,
base,2,Base,false,,Honus Wagner
base,2,Framed,false,99,Honus Wagner,,
base,2,Blue,false,,Honus Wagner,,
base,2,Red,false,,Honus Wagner,,
base,2,Gray,false,99,Honus Wagner,serial-numbered to 99 copies,
base,2,Brown,false,49,Honus Wagner,serial-numbered to 49 copies,
base,2,Green,false,5,Honus Wagner,serial-numbered to five,
base,2,Black,false,1,Honus Wagner,one-of-one,
base,3,Base,false,,Stan Musial
base,3,Framed,false,99,Stan Musial,,
base,3,Blue,false,,Stan Musial,,
base,3,Red,false,,Stan Musial,,
base,3,Gray,false,99,Stan Musial,serial-numbered to 99 copies,
base,3,Brown,false,49,Stan Musial,serial-numbered to 49 copies,
base,3,Green,false,5,Stan Musial,serial-numbered to five,
base,3,Black,false,1,Stan Musial,one-of-one,
base,4,Base,false,,Lou Gehrig
base,4,Framed,false,99,Lou Gehrig,,
base,4,Blue,false,,Lou Gehrig,,
base,4,Red,false,,Lou Gehrig,,
base,4,Gray,false,99,Lou Gehrig,serial-numbered to 99 copies,
base,4,Brown,false,49,Lou Gehrig,serial-numbered to 49 copies,
base,4,Green,false,5,Lou Gehrig,serial-numbered to five,
base,4,Black,false,1,Lou Gehrig,one-of-one,
base,5,Base,false,,Bobby Thomson
base,5,Framed,false,99,Bobby Thomson,,
base,5,Blue,false,,Bobby Thomson,,
base,5,Red,false,,Bobby Thomson,,
base,5,Gray,false,99,Bobby Thomson,serial-numbered to 99 copies,
base,5,Brown,false,49,Bobby Thomson,serial-numbered to 49 copies,
base,5,Green,false,5,Bobby Thomson,serial-numbered to five,
base,5,Black,false,1,Bobby Thomson,one-of-one,
base,6,Base,false,,George Kelly
